Frequency (Hz)	Level (dB)
13608.984375	-113.342010
13652.050781	-114.430267
13695.117188	-115.479721
13738.183594	-116.486824
13781.250000	-117.456291
13824.316406	-118.389015
13867.382812	-119.291733
13910.449219	-120.159363
13953.515625	-121.001732
13996.582031	-121.814095
14039.648438	-122.590996
14082.714844	-123.362984
14125.781250	-124.098244
14168.847656	-124.814766
14211.914062	-125.505989
14254.980469	-126.161263
14298.046875	-126.791183
14341.113281	-127.401138
14384.179688	-127.977867
14427.246094	-128.533035
14470.312500	-129.028442
14513.378906	-129.476807
14556.445312	-129.896118
14599.511719	-130.228622
14642.578125	-130.507187
14685.644531	-130.656372
14728.710938	-130.799927
14771.777344	-130.751801
14814.843750	-130.614304
14857.910156	-130.374771
14900.976562	-129.998566
14944.042969	-129.512100
14987.109375	-128.900986
15030.175781	-128.203888
15073.242188	-127.412651
15116.308594	-126.521294
15159.375000	-125.567551
15202.441406	-124.542297
15245.507812	-123.429939
15288.574219	-122.256859
15331.640625	-121.010216
15374.707031	-119.693268
15417.773438	-118.297714
15460.839844	-116.814247
15503.906250	-115.242760
15546.972656	-113.568573
15590.039062	-111.771606
15633.105469	-109.847771
15676.171875	-107.770287
15719.238281	-105.511269
15762.304688	-103.040070
15805.371094	-100.310249
15848.437500	-97.259537
15891.503906	-93.802803
15934.570312	-89.812042
15977.636719	-85.086502
16020.703125	-79.280968
16063.769531	-71.712547
16106.835938	-60.624889
16149.902344	-34.857288
16192.968750	-26.611393
16236.035156	-30.576691
16279.101562	-55.347492
16322.167969	-68.564377
16365.234375	-76.963051
16408.300781	-83.218475
16451.367188	-88.224419
16494.433594	-92.404633
16537.500000	-95.995361
16580.566406	-99.143433
16623.632812	-101.947372
16666.699219	-104.475105
16709.765625	-106.775131
16752.832031	-108.885780
16795.898438	-110.834892
16838.964844	-112.648705
16882.031250	-114.341095
16925.097656	-115.927658
16968.164062	-117.423386
17011.230469	-118.829712
17054.296875	-120.175758
17097.363281	-121.443962
17140.429688	-122.654640
17183.496094	-123.800201
17226.562500	-124.909256
17269.628906	-125.957542
17312.695312	-126.982063
17355.761719	-127.941727
17398.828125	-128.873718
