Frequency (Hz)	Level (dB)
3461.462402	-35.928116
3466.845703	-36.103626
3472.229004	-36.244778
3477.612305	-36.180904
3482.995605	-36.163906
3488.378906	-36.436298
3493.762207	-35.765530
3499.145508	-35.837959
3504.528809	-35.993259
3509.912109	-36.005295
3515.295410	-35.436733
3520.678711	-35.781208
3526.062012	-36.355698
3531.445312	-36.405754
3536.828613	-35.879311
3542.211914	-36.198616
3547.595215	-36.158382
3552.978516	-36.162941
3558.361816	-36.313324
3563.745117	-35.907589
3569.128418	-35.750130
3574.511719	-35.785221
3579.895020	-35.992859
3585.278320	-36.004719
3590.661621	-36.286430
3596.044922	-36.208977
3601.428223	-36.078754
3606.811523	-36.082237
3612.194824	-36.312412
3617.578125	-36.149910
3622.961426	-35.981396
3628.344727	-35.901390
3633.728027	-36.361034
3639.111328	-36.362099
3644.494629	-36.487385
3649.877930	-36.260445
3655.261230	-36.261677
3660.644531	-36.252937
3666.027832	-35.979572
3671.411133	-35.576050
3676.794434	-35.561401
3682.177734	-35.686790
3687.561035	-36.118118
3692.944336	-36.141560
3698.327637	-36.023632
3703.710938	-35.715626
3709.094238	-35.922203
3714.477539	-35.930622
3719.860840	-36.247372
3725.244141	-36.023262
3730.627441	-35.856785
3736.010742	-35.983662
3741.394043	-36.417831
3746.777344	-36.090824
3752.160645	-35.857811
3757.543945	-35.841827
3762.927246	-36.073147
3768.310547	-36.108276
3773.693848	-35.924824
3779.077148	-35.772373
3784.460449	-35.921871
3789.843750	-35.998634
3795.227051	-35.867882
3800.610352	-36.251518
3805.993652	-35.738861
3811.376953	-36.090580
3816.760254	-36.190144
3822.143555	-35.804928
3827.526855	-35.827991
3832.910156	-36.117733
3838.293457	-36.293854
3843.676758	-36.264465
3849.060059	-36.523792
3854.443359	-36.037407
3859.826660	-36.196907
3865.209961	-36.139809
3870.593262	-36.165241
3875.976562	-36.413662
3881.359863	-35.854305
3886.743164	-36.130707
3892.126465	-35.997837
3897.509766	-35.728455
3902.893066	-35.706207
3908.276367	-35.816414
3913.659668	-35.853016
3919.042969	-36.260284
3924.426270	-35.923103
3929.809570	-36.159035
3935.192871	-36.526241
3940.576172	-36.306305
3945.959473	-36.128792
3951.342773	-36.140568
3956.726074	-36.116749
3962.109375	-35.834862
3967.492676	-35.938278
3972.875977	-36.523056
3978.259277	-36.346756
3983.642578	-36.141968
3989.025879	-35.825161
3994.409180	-35.820835
3999.792480	-36.118698
4005.175781	-36.168777
4010.559082	-36.329880
4015.942383	-36.280621
4021.325684	-35.922260
4026.708984	-35.769836
4032.092285	-36.193436
4037.475586	-36.190632
4042.858887	-36.223801
4048.242188	-36.301029
4053.625488	-36.032887
4059.008789	-35.915325
4064.392090	-35.904934
4069.775391	-35.795376
4075.158691	-36.183960
4080.541992	-36.154133
4085.925293	-36.277386
4091.308594	-35.969452
4096.691895	-35.964893
4102.075195	-35.848942
4107.458496	-35.857586
4112.841797	-36.272213
4118.225098	-36.225231
4123.608398	-36.127777
4128.991699	-36.353748
4134.375000	-35.871075
4139.758301	-35.863304
4145.141602	-36.447842
4150.524902	-36.421597
4155.908203	-36.243324
4161.291504	-36.013290
4166.674805	-36.152149
4172.058105	-36.185806
4177.441406	-35.861462
4182.824707	-35.946289
4188.208008	-36.043015
4193.591309	-36.115215
4198.974609	-36.233803
4204.357910	-36.018082
4209.741211	-36.329056
4215.124512	-36.349674
4220.507812	-36.231522
4225.891113	-36.296345
4231.274414	-35.961121
4236.657715	-36.406170
4242.041016	-35.920036
4247.424316	-35.727783
4252.807617	-35.937031
4258.190918	-35.837242
4263.574219	-36.482361
4268.957520	-36.009598
4274.340820	-35.801094
4279.724121	-36.344315
4285.107422	-36.408653
4290.490723	-36.273552
4295.874023	-36.129765
4301.257324	-35.623390
4306.640625	-35.680683
4312.023926	-35.775227
4317.407227	-36.191517
4322.790527	-35.865662
4328.173828	-35.655266
4333.557129	-36.168770
4338.940430	-36.741524
4344.323730	-36.546497
4349.707031	-36.304974
4355.090332	-36.285858
4360.473633	-36.594700
4365.856934	-36.231750
4371.240234	-35.821251
4376.623535	-36.228268
4382.006836	-36.251015
4387.390137	-36.090775
4392.773438	-36.084976
4398.156738	-36.495029
4403.540039	-36.243828
4408.923340	-35.670025
4414.306641	-36.106159
4419.689941	-36.207035
4425.073242	-35.951450
4430.456543	-36.026920
4435.839844	-36.177376
4441.223145	-35.872314
4446.606445	-35.886803
4451.989746	-35.978878
4457.373047	-36.051128
4462.756348	-36.082870
4468.139648	-36.175793
4473.522949	-36.426105
4478.906250	-36.337112
4484.289551	-36.042534
4489.672852	-36.312202
4495.056152	-36.457516
4500.439453	-36.617249
4505.822754	-36.413635
4511.206055	-36.128372
4516.589355	-35.987698
4521.972656	-35.752277
4527.355957	-35.982677
4532.739258	-36.005703
4538.122559	-35.785416
4543.505859	-36.125233
4548.889160	-36.389004
4554.272461	-36.212952
4559.655762	-36.140682
4565.039062	-36.457439
4570.422363	-36.293457
4575.805664	-36.506847
4581.188965	-36.276760
4586.572266	-36.349308
4591.955566	-36.565594
4597.338867	-36.215420
4602.722168	-36.244358
4608.105469	-35.930378
4613.488770	-35.714043
4618.872070	-36.025345
4624.255371	-36.190029
4629.638672	-36.117584
4635.021973	-36.338032
4640.405273	-36.405891
4645.788574	-36.395470
4651.171875	-35.877335
4656.555176	-35.825001
4661.938477	-35.672852
4667.321777	-35.869526
4672.705078	-36.190392
4678.088379	-35.931187
4683.471680	-36.129681
4688.854980	-36.023247
4694.238281	-35.901154
4699.621582	-36.142872
4705.004883	-36.571583
4710.388184	-36.451721
4715.771484	-35.912064
4721.154785	-35.956535
4726.538086	-36.001694
4731.921387	-35.962391
4737.304688	-36.296093
4742.687988	-36.411346
4748.071289	-36.249580
4753.454590	-36.321964
4758.837891	-36.549759
4764.221191	-36.759789
4769.604492	-36.403416
4774.987793	-36.264629
4780.371094	-35.935619
4785.754395	-36.116707
4791.137695	-36.284470
4796.520996	-36.018078
4801.904297	-35.974594
4807.287598	-36.545769
4812.670898	-36.278980
4818.054199	-36.338490
4823.437500	-35.930332
4828.820801	-36.213940
4834.204102	-36.374886
4839.587402	-35.959450
4844.970703	-35.660568
4850.354004	-36.027020
4855.737305	-35.754017
4861.120605	-36.039227
4866.503906	-36.166737
4871.887207	-35.650940
4877.270508	-36.049137
4882.653809	-36.182266
4888.037109	-36.498959
4893.420410	-36.418209
4898.803711	-36.341805
4904.187012	-36.173542
4909.570312	-35.912533
4914.953613	-36.177368
4920.336914	-36.784283
4925.720215	-36.220177
4931.103516	-35.963390
4936.486816	-36.170250
4941.870117	-36.239719
4947.253418	-36.247627
4952.636719	-36.363354
4958.020020	-36.036098
4963.403320	-36.218765
4968.786621	-35.932716
4974.169922	-35.974480
4979.553223	-36.029041
4984.936523	-36.056267
4990.319824	-35.886417
4995.703125	-35.840870
5001.086426	-35.634354
5006.469727	-36.007874
5011.853027	-36.609127
5017.236328	-36.161343
5022.619629	-36.452728
5028.002930	-36.614582
5033.386230	-36.161118
5038.769531	-36.045429
5044.152832	-35.792568
5049.536133	-36.021576
5054.919434	-35.990826
5060.302734	-36.385181
5065.686035	-36.281044
5071.069336	-36.203114
5076.452637	-36.190411
5081.835938	-36.111137
5087.219238	-35.886204
5092.602539	-35.798489
5097.985840	-36.107979
5103.369141	-35.933784
5108.752441	-35.895893
5114.135742	-35.973873
5119.519043	-36.005951
5124.902344	-35.959019
5130.285645	-36.598900
5135.668945	-36.819878
5141.052246	-36.153469
5146.435547	-35.765980
5151.818848	-35.868248
5157.202148	-35.655388
5162.585449	-36.098721
5167.968750	-36.483189
5173.352051	-36.601467
5178.735352	-36.545998
5184.118652	-36.330875
5189.501953	-36.033291
5194.885254	-36.142368
5200.268555	-35.995144
5205.651855	-36.160557
5211.035156	-36.421787
5216.418457	-36.197849
5221.801758	-36.192181
5227.185059	-36.217342
5232.568359	-36.465347
5237.951660	-36.376808
5243.334961	-35.952374
5248.718262	-35.813004
5254.101562	-36.013409
5259.484863	-36.100128
5264.868164	-36.081223
5270.251465	-36.128662
5275.634766	-36.006363
5281.018066	-36.227856
5286.401367	-36.019447
5291.784668	-35.840153
5297.167969	-36.039513
5302.551270	-35.970810
5307.934570	-36.010548
5313.317871	-36.137676
5318.701172	-36.191891
5324.084473	-36.288284
5329.467773	-36.129150
5334.851074	-36.307716
5340.234375	-36.238941
5345.617676	-35.737003
5351.000977	-35.993477
5356.384277	-36.304398
5361.767578	-36.382965
5367.150879	-35.982895
5372.534180	-36.362370
5377.917480	-36.290600
5383.300781	-36.416073
5388.684082	-36.365067
5394.067383	-36.137283
5399.450684	-35.907646
5404.833984	-36.153637
5410.217285	-36.038567
5415.600586	-36.227119
5420.983887	-36.204315
5426.367188	-36.269638
5431.750488	-36.279945
5437.133789	-36.188019
5442.517090	-35.994404
5447.900391	-35.735779
5453.283691	-35.670467
5458.666992	-35.847736
5464.050293	-36.160496
5469.433594	-35.952702
5474.816895	-35.847450
5480.200195	-36.203880
5485.583496	-36.385391
5490.966797	-36.553349
5496.350098	-36.299950
5501.733398	-36.193787
5507.116699	-36.504581
5512.500000	-36.433708
5517.883301	-36.524990
5523.266602	-36.237556
5528.649902	-36.267899
5534.033203	-35.775368
5539.416504	-35.999363
5544.799805	-35.839149
5550.183105	-36.002956
5555.566406	-35.964130
5560.949707	-36.023739
5566.333008	-36.107838
5571.716309	-36.039074
5577.099609	-36.498669
5582.482910	-36.521339
5587.866211	-35.691868
5593.249512	-35.603275
5598.632812	-36.094509
5604.016113	-35.933689
5609.399414	-35.643623
5614.782715	-35.995255
5620.166016	-36.198032
5625.549316	-36.404591
5630.932617	-36.025993
5636.315918	-36.015907
5641.699219	-36.117619
5647.082520	-35.991779
5652.465820	-36.365120
5657.849121	-36.663994
5663.232422	-36.257652
5668.615723	-36.056786
5673.999023	-36.166908
5679.382324	-36.147236
5684.765625	-36.328026
5690.148926	-36.102734
5695.532227	-36.455597
5700.915527	-36.858345
5706.298828	-36.588680
5711.682129	-36.257202
5717.065430	-36.420601
5722.448730	-36.540611
5727.832031	-36.562714
5733.215332	-36.248764
5738.598633	-35.969074
5743.981934	-36.528915
5749.365234	-36.262657
5754.748535	-36.338196
5760.131836	-36.083015
5765.515137	-35.963024
5770.898438	-36.363216
5776.281738	-36.554600
5781.665039	-36.256420
5787.048340	-36.167839
5792.431641	-36.113335
5797.814941	-36.205894
5803.198242	-36.151085
5808.581543	-36.054543
5813.964844	-35.954845
5819.348145	-35.980297
5824.731445	-35.823460
5830.114746	-35.619652
5835.498047	-35.652843
5840.881348	-35.733952
5846.264648	-35.991158
5851.647949	-35.816936
5857.031250	-35.624733
5862.414551	-35.552197
5867.797852	-35.838314
5873.181152	-35.846809
5878.564453	-36.246822
5883.947754	-36.558117
5889.331055	-36.523109
5894.714355	-36.609158
5900.097656	-36.284142
5905.480957	-36.030636
5910.864258	-36.469395
5916.247559	-36.138096
5921.630859	-36.364075
5927.014160	-36.371941
5932.397461	-36.107857
5937.780762	-35.999615
5943.164062	-36.192963
5948.547363	-36.440121
5953.930664	-36.039177
5959.313965	-36.121136
5964.697266	-36.184593
5970.080566	-36.001579
5975.463867	-35.943134
5980.847168	-36.026703
5986.230469	-36.586025
5991.613770	-36.687977
5996.997070	-36.279915
6002.380371	-35.681988
6007.763672	-35.413273
6013.146973	-36.038479
6018.530273	-36.394093
6023.913574	-35.907070
6029.296875	-36.061302
6034.680176	-35.856564
6040.063477	-35.795300
6045.446777	-35.974140
6050.830078	-36.161922
6056.213379	-36.266407
6061.596680	-35.937473
6066.979980	-35.979111
6072.363281	-36.193951
6077.746582	-35.954006
6083.129883	-35.834740
6088.513184	-35.957623
6093.896484	-36.325359
6099.279785	-36.735706
6104.663086	-36.449394
6110.046387	-36.347549
6115.429688	-36.357517
6120.812988	-36.202736
6126.196289	-35.907223
6131.579590	-36.093811
6136.962891	-36.274860
6142.346191	-36.040764
6147.729492	-36.046230
6153.112793	-36.163994
6158.496094	-36.316990
6163.879395	-36.333492
6169.262695	-36.282810
6174.645996	-36.102070
6180.029297	-35.834171
6185.412598	-36.002201
6190.795898	-35.907784
6196.179199	-35.686573
6201.562500	-35.845493
6206.945801	-35.964645
6212.329102	-36.202198
6217.712402	-36.055401
6223.095703	-35.943951
6228.479004	-36.034611
6233.862305	-36.284229
6239.245605	-36.153831
6244.628906	-36.376820
6250.012207	-36.246281
6255.395508	-36.058643
6260.778809	-36.366425
6266.162109	-36.528313
6271.545410	-36.595024
6276.928711	-36.312325
6282.312012	-36.217869
6287.695312	-36.139492
6293.078613	-36.043468
6298.461914	-36.095257
6303.845215	-36.371342
6309.228516	-36.519623
6314.611816	-36.476009
6319.995117	-36.594524
6325.378418	-36.549957
6330.761719	-36.207428
6336.145020	-36.242744
